IMG_ID,AUTHOR,LAT,LON,S3_Label,S16_Label,S365_Label,Prob_indoor,Prob_natural,Prob_urban,candidate_0_gps,candidate_1_gps,candidate_2_gps,candidate_3_gps,candidate_4_gps,candidate_5_gps,candidate_6_gps,candidate_7_gps,candidate_8_gps,candidate_9_gps,candidate_10_gps,candidate_11_gps,candidate_12_gps,candidate_13_gps,candidate_14_gps,candidate_15_gps,candidate_16_gps,candidate_17_gps,candidate_18_gps,candidate_19_gps,reverse_0_gps,reverse_1_gps,reverse_2_gps,reverse_3_gps,reverse_4_gps,reverse_5_gps,reverse_6_gps,reverse_7_gps,reverse_8_gps,reverse_9_gps,reverse_10_gps,reverse_11_gps,reverse_12_gps,reverse_13_gps,reverse_14_gps,reverse_15_gps,reverse_16_gps,reverse_17_gps,reverse_18_gps,reverse_19_gps,rag_coordinates,rag_response
486591374_67151abe1c_184_51162504@N00.jpg,51162504@N00,37.389024,-5.994071,2.0,11.0,334.0,0.0003269378182011,0.0055320572513721,0.9941410878249428,"[37.38494, -5.993084]","[37.386508, -5.993148]","[37.385716, -5.992151]","[37.390345, -5.987892]","[37.386117, -5.992398]","[37.38264, -5.996295]","[37.385886, -5.993235]","[37.391572, -6.002655]","[37.385652, -5.992763]","[37.87589, -4.782292]","[37.384919, -5.992017]","[37.37703, -5.986842]","[37.386304, -5.992462]","[37.878795, -4.77921]","[37.386761, -5.99235]","[37.3861, -5.992001]","[37.879553, -4.780383]","[37.386441, -5.993438]","[37.385588, -5.993084]","[37.405073, -5.990295]","[60.733303, -135.077349]","[54.389557, -1.94208]","[48.419854, -123.351474]","[37.8775, 30.854]","[46.914666, -121.642501]","[50.441189, -119.678664]","[48.257777, -121.611084]","[47.537573, -122.167079]","[57.4975, -134.583501]","[48.196288, -122.112075]","[54.602114, -6.031311]","[59.602745, -151.410484]","[44.98535, -64.139492]","[49.331538, -124.288064]","[50.81148, -121.321377]","[48.364803, -122.159471]","[22.829154, 121.185861]","[46.784869, -121.741948]","[49.218833, -122.716001]","[54.32696, -0.847921]",,
486597679_e1a557718f_198_51162504@N00.jpg,51162504@N00,37.389024,-5.994071,0.0,0.0,198.0,0.8909549221958706,0.0019131463732122,0.1071320026814532,"[-1.452646, -48.481035]","[45.504722, -73.647334]","[52.087343, 5.124462]","[4.615111, -74.068139]","[37.879117, -4.779438]","[55.674559, 12.574024]","[-8.065178, -34.961585]","[45.071065, 7.685644]","[41.914307, -4.779715]","[54.685696, 25.287963]","[-33.443729, -70.647518]","[43.67659, 4.62801]","[43.012555, -1.320075]","[47.6065, -122.327]","[48.861207, 2.33571]","[-12.974282, -38.511371]","[51.519385, -0.126965]","[50.812782, 19.095869]","[50.402828, 5.943431]","[55.831109, -4.30782]","[38.157878, -122.452326]","[36.634337, -79.851926]","[36.585622, -121.752548]","[51.216131, -114.715976]","[34.145518, -83.812755]","[36.516034, -82.256913]","[29.185587, -81.073865]","[38.157878, -122.452326]","[49.709134, -54.062347]","[36.634233, -79.852044]","[51.767231, -5.141172]","[-27.690216, 152.65417]","[36.283166, -115.009732]","[36.634195, -79.851851]","[54.733343, -115.427856]","[36.585863, -121.754007]","[39.188472, -75.533972]","[43.359027, -71.46537]","[47.065971, -120.023746]","[51.672555, -58.183593]",,
486640035_44fce1c2e6_194_51162504@N00.jpg,51162504@N00,37.389024,-5.994071,2.0,11.0,230.0,0.0001135415731907,0.0007928845616236,0.9990935621037024,"[37.386129, -5.991872]","[37.385861, -5.993106]","[37.385435, -5.99287]","[37.391163, -5.99493]","[37.892195, -4.795532]","[38.01307, -3.372802]","[37.387941, -6.001625]","[37.386002, -5.992215]","[37.879096, -4.779524]","[37.384642, -5.99228]","[37.983039, -1.122536]","[37.37703, -5.986842]","[37.385933, -5.993138]","[37.386253, -5.993224]","[37.385332, -5.991947]","[37.384846, -5.993835]","[37.389595, -5.996131]","[40.960832, -5.66298]","[40.960075, -5.661649]","[37.388303, -5.994082]","[48.419854, -123.351474]","[57.4975, -134.583501]","[46.784869, -121.741948]","[40.290394, -124.352359]","[47.496154, -121.683626]","[44.2777, -124.112205]","[47.681772, -122.256288]","[49.311165, -122.953835]","[61.816346, -147.469482]","[48.836701, -121.34468]","[45.548999, -122.674102]","[45.290905, -75.855989]","[47.5173, -121.454556]","[37.8775, 30.854]","[58.2675, -134.379834]","[48.787548, -122.96342]","[46.707205, -123.983201]","[47.622043, -122.342216]","[47.617149, -122.122478]","[60.472703, -148.344097]",,
486640467_2747f82c8f_224_26519935@N00.jpg,26519935@N00,38.8494,121.391544,1.0,8.0,249.0,3.0030333619585525e-06,0.9998525518449828,0.0001445166305692,"[35.013548, 135.750331]","[35.019833, 135.760833]","[35.013152, 135.751852]","[25.071668, 121.521659]","[35.113026, 129.0346]","[40.86413, -73.882502]","[35.007784, 135.767841]","[34.995211, 135.783297]","[46.520485, 6.620721]","[35.121338, 136.101379]","[37.290788, 127.199876]","[35.719757, 139.702148]","[22.992767, 120.2003]","[37.560772, 126.988391]","[34.297501, 132.318305]","[34.680652, 135.166168]","[35.24, 139.048]","[43.62309, -79.391455]","[35.003882, 135.779192]","[37.566487, 126.896038]","[41.674807, -0.499362]","[39.761297, -3.1636]","[51.767231, -5.141172]","[41.674807, -0.499362]","[45.71839, 11.368124]","[-32.925923, -71.528549]","[58.191926, -6.375761]","[29.192293, -81.066699]","[51.7048, -4.311447]","[50.109496, -119.368892]","[-32.997074, -71.422805]","[51.711242, -5.188271]","[51.711242, -5.188271]","[51.7048, -4.311447]","[51.7048, -4.311447]","[52.006808, -3.618289]","[-3.67378, -79.652252]","[51.7048, -4.311447]","[39.451529, -5.327821]","[43.571559, -100.749977]",,
486917998_0077fde76f_204_8159033@N04.jpg,8159033@N04,39.923165,116.402549,2.0,15.0,263.0,0.0382516224595335,0.0835339606551457,0.8782144797955738,"[39.932446, 116.422505]","[39.908682, 116.392593]","[39.935588, 116.383023]","[40.003313, 116.282258]","[39.925946, 116.366758]","[40.010787, 116.235351]","[39.913949, 116.386413]","[39.913949, 116.386413]","[40.513799, 115.664062]","[40.952288, 117.96175]","[39.930669, 116.399374]","[38.999842, 113.584041]","[36.082956, 120.320892]","[24.795773, 120.977325]","[39.933137, 116.397185]","[31.215012, 121.41313]","[39.928694, 116.378173]","[38.94323, -77.067224]","[38.99731, 117.674316]","[39.936674, 116.396804]","[28.279742, -96.743373]","[33.760105, -84.398753]","[28.279742, -96.743373]","[28.279742, -96.743373]","[44.875751, -98.51757]","[28.279742, -96.743373]","[-32.719233, 152.184499]","[28.279742, -96.743373]","[28.279742, -96.743373]","[28.279742, -96.743373]","[28.279742, -96.743373]","[28.279742, -96.743373]","[28.279742, -96.743373]","[38.157878, -122.452326]","[-32.716546, 152.187069]","[28.370105, -96.751785]","[30.208531, -85.862754]","[33.49676, -86.812022]","[28.279742, -96.743373]","[51.711242, -5.188271]",,
486937288_b185bedd23_231_8159033@N04.jpg,8159033@N04,39.923165,116.402549,0.0,12.0,68.0,0.5808378804918419,0.0580105540396118,0.3611514595084912,"[39.882457, 116.408729]","[39.918426, 116.39019]","[39.946364, 116.410896]","[39.998058, 116.266212]","[39.917405, 116.390662]","[39.879971, 116.404781]","[39.939224, 116.39328]","[39.915677, 116.39182]","[39.917405, 116.390662]","[39.946233, 116.411004]","[39.996947, 116.269479]","[39.877493, 116.406626]","[39.950806, 116.334228]","[34.50452, 112.9349]","[39.922277, 116.392593]","[39.998509, 116.274576]","[39.916994, 116.390318]","[39.931853, 116.390533]","[39.915983, 116.391361]","[39.916607, 116.39019]","[40.870448, -124.086402]","[40.717188, 0.49253]","[44.875751, -98.51757]","[43.381004, -3.216633]","[37.840258, -122.314653]","[28.279742, -96.743373]","[33.760105, -84.398753]","[28.279742, -96.743373]","[55.190383, -6.709127]","[32.7175, -16.764723]","[51.711242, -5.188271]","[32.789051, -96.692631]","[40.898989, -85.4998]","[30.437777, -84.254086]","[34.090518, -118.384723]","[51.767231, -5.141172]","[-23.585974, -46.681208]","[51.711242, -5.188271]","[37.7035, -122.074167]","[51.7048, -4.311447]",,
487004508_a9a56d1967_173_8159033@N04.jpg,8159033@N04,39.923165,116.402549,2.0,12.0,351.0,0.0278660852934251,0.2129654029909033,0.7591684489109412,"[39.91506, 116.390769]","[39.918426, 116.39019]","[39.990666, 116.2675]","[32.057627, 118.782377]","[39.915529, 116.388473]","[39.936065, 116.38504]","[39.923494, 116.402721]","[39.950806, 116.334228]","[39.914706, 116.390361]","[39.995961, 116.274361]","[39.875723, 116.406841]","[39.927444, 116.397914]","[39.91506, 116.390769]","[39.914904, 116.390662]","[40.357506, 116.013603]","[39.938698, 116.394653]","[39.879971, 116.404781]","[39.924745, 116.381607]","[39.914904, 116.390662]","[39.916994, 116.390318]","[44.875751, -98.51757]","[47.332772, -122.580556]","[40.809667, -0.842299]","[40.870448, -124.086402]","[42.943417, -72.803242]","[33.760105, -84.398753]","[43.406, 3.697833]","[44.913558, -97.942222]","[44.007999, -97.526512]","[43.856075, 12.160361]","[28.279742, -96.743373]","[44.877905, 1.937713]","[50.999435, -4.397674]","[55.190383, -6.709127]","[44.806104, 13.953127]","[-38.201217, 145.864362]","[39.675579, 15.821399]","[40.809667, -0.842556]","[41.058959, -73.54705]","[52.006808, -3.618289]",,
487030048_10605b328e_227_8159033@N04.jpg,8159033@N04,39.923165,116.402549,2.0,11.0,334.0,0.0011139403809607,0.072765680009752,0.926120446831419,"[39.93238, 116.394653]","[40.356066, 116.010452]","[40.35629, 116.009445]","[40.316839, 116.008586]","[40.291114, 116.06678]","[40.178873, 115.883789]","[40.573283, 117.157173]","[39.933959, 116.398086]","[39.943436, 116.356201]","[40.354894, 116.007213]","[40.35629, 116.009445]","[39.940277, 116.391906]","[40.413888, 116.575584]","[40.435662, 116.56198]","[39.926851, 116.386413]","[40.070435, 116.37268]","[40.258568, 116.117248]","[40.267214, 116.588562]","[40.486648, 116.058197]","[40.356748, 116.004552]","[40.870448, -124.086402]","[44.875751, -98.51757]","[18.437489, -69.009597]","[44.143121, -87.569221]","[32.789051, -96.692631]","[44.007999, -97.526512]","[43.406, 3.697833]","[28.958112, -13.564327]","[6.29219, -75.557241]","[41.058959, -73.54705]","[-23.686817, -46.627349]","[33.760105, -84.398753]","[28.279742, -96.743373]","[43.398609, -97.996177]","[44.913558, -97.942222]","[43.362666, -92.5545]","[-30.085018, -51.659157]","[-23.585974, -46.681208]","[41.119824, 1.260348]","[17.02919, -96.520111]",,
487043497_3fddb48313_186_8159033@N04.jpg,8159033@N04,39.923165,116.402549,2.0,11.0,200.0,0.0080539090294102,0.0156389541293933,0.976307241100443,"[39.879971, 116.404781]","[39.875673, 116.407399]","[39.916994, 116.390318]","[39.898757, 116.37607]","[34.272963, 108.89923]","[34.722666, 112.599666]","[39.955806, 116.413278]","[39.97712, 116.345214]","[39.91536, 116.389541]","[39.917405, 116.390662]","[39.928464, 116.382293]","[39.87564, 116.406873]","[39.944666, 116.407]","[39.90403, 116.407526]","[39.949621, 116.397056]","[39.919216, 116.369934]","[40.036026, 116.328735]","[31.731087, 118.486003]","[40.027614, 116.279296]","[39.996666, 116.265833]","[44.875751, -98.51757]","[55.190383, -6.709127]","[51.711242, -5.188271]","[51.711242, -5.188271]","[52.006808, -3.618289]","[47.332772, -122.580556]","[50.999435, -4.397674]","[50.353538, -4.45232]","[45.215833, -123.969667]","[50.269854, -4.786434]","[-43.035144, 147.936004]","[51.7048, -4.311447]","[28.279742, -96.743373]","[52.006808, -3.618289]","[44.622731, -124.057273]","[28.279742, -96.743373]","[-38.201217, 145.864362]","[28.279742, -96.743373]","[52.006808, -3.618289]","[54.205, -4.468]",,
487044961_f675eb5964_206_8159033@N04.jpg,8159033@N04,39.923165,116.402549,2.0,15.0,181.0,0.0312844005120496,0.0006589990356289,0.9680566488381857,"[31.224252, 121.47377]","[39.896135, 116.391981]","[22.273688, 114.177904]","[24.509642, 117.67353]","[-27.459025, 153.034197]","[39.897028, 116.391327]","[22.965822, 113.997745]","[39.140778, 117.174339]","[39.930669, 116.399374]","[40.010601, 116.385002]","[39.933293, 116.438598]","[39.922066, 116.420369]","[23.120627, 113.249645]","[32.022277, 118.786527]","[45.75363, 126.643524]","[31.232178, 121.485443]","[24.14828, 120.684943]","[31.231885, 121.469736]","[32.056245, 118.796195]","[45.512279, -73.554389]","[51.711242, -5.188271]","[52.006808, -3.618289]","[55.948124, -3.025467]","[51.7048, -4.311447]","[52.006808, -3.618289]","[51.7048, -4.311447]","[51.711242, -5.188271]","[51.7048, -4.311447]","[28.279742, -96.743373]","[28.279742, -96.743373]","[28.279742, -96.743373]","[53.309185, -0.066604]","[51.711242, -5.188271]","[52.006808, -3.618289]","[44.913558, -97.942222]","[51.767231, -5.141172]","[51.7048, -4.311447]","[28.279742, -96.743373]","[28.279742, -96.743373]","[28.279742, -96.743373]",,
487058765_13a8cafbd9_192_8159033@N04.jpg,8159033@N04,39.923165,116.402549,1.0,6.0,187.0,0.0002631170733497,0.9778515579391672,0.0218853169912844,"[40.245991, 116.015625]","[40.347983, 116.013565]","[40.5472, 115.356445]","[40.209032, 117.278623]","[40.429619, 116.567205]","[40.354518, 116.006398]","[40.34708, 116.004422]","[40.684282, 117.23236]","[40.441189, 116.567018]","[40.431791, 116.566486]","[39.969168, 116.346639]","[39.928563, 116.399288]","[43.197167, 115.751953]","[40.934265, 117.919921]","[40.634299, 117.002248]","[39.932248, 116.398601]","[40.28765, 116.067027]","[40.430855, 116.557511]","[40.245991, 116.015625]","[39.937382, 116.384696]","[33.760105, -84.398753]","[44.875751, -98.51757]","[43.406, 3.697833]","[44.143121, -87.569221]","[41.416833, -73.960167]","[40.870448, -124.086402]","[33.760105, -84.398753]","[51.544973, -0.896759]","[33.760105, -84.398753]","[43.362666, -92.5545]","[33.760105, -84.398753]","[44.806104, 13.953127]","[33.760105, -84.398753]","[48.650858, -2.018995]","[51.447559, -2.598489]","[33.760105, -84.398753]","[44.007999, -97.526512]","[33.760105, -84.398753]","[-41.317948, 174.817413]","[37.840258, -122.314653]",,
487066358_01d439baa3_216_8159033@N04.jpg,8159033@N04,39.923165,116.402549,2.0,11.0,330.0,0.0036134154391329,0.0004007442180524,0.9959857793151236,"[39.925798, 116.402721]","[39.912336, 116.390962]","[39.917405, 116.390662]","[39.940874, 116.382293]","[39.930824, 116.395168]","[39.91766, 116.393237]","[39.939224, 116.39328]","[39.930824, 116.395168]","[39.918733, 116.389846]","[39.913949, 116.36856]","[39.906009, 116.387908]","[39.915266, 116.390361]","[39.91938, 116.388816]","[39.917076, 116.389975]","[39.916648, 116.388731]","[39.913949, 116.36856]","[39.920392, 116.390495]","[39.913333, 116.390166]","[39.930011, 116.390533]","[39.920176, 116.390189]","[44.875751, -98.51757]","[32.789051, -96.692631]","[32.429636, -80.720758]","[40.870448, -124.086402]","[44.007999, -97.526512]","[51.7048, -4.311447]","[42.193888, -122.633612]","[30.208531, -85.862754]","[52.006808, -3.618289]","[51.7048, -4.311447]","[43.654405, -70.198398]","[28.279742, -96.743373]","[51.7048, -4.311447]","[53.279058, -3.222105]","[-27.576674, 152.999478]","[37.666021, -80.623812]","[47.258233, -124.213871]","[42.079639, -70.679026]","[43.362666, -92.5545]","[51.7048, -4.311447]",,
487097733_05b162ed49_197_8159033@N04.jpg,8159033@N04,39.923165,116.402549,2.0,11.0,330.0,5.627260238838527e-05,3.030702050943468e-05,0.9999134158647562,"[39.913949, 116.36856]","[39.931853, 116.3768]","[39.919223, 116.392335]","[39.91671, 116.390469]","[39.94133, 116.36444]","[39.916599, 116.390705]","[39.913069, 116.391905]","[39.914764, 116.390651]","[39.913684, 116.390912]","[39.921849, 116.388473]","[39.918533, 116.391005]","[39.933959, 116.398086]","[40.003949, 116.245307]","[39.918557, 116.411991]","[39.906009, 116.387908]","[39.916813, 116.390662]","[39.912715, 116.39094]","[39.914805, 116.389567]","[39.914904, 116.390662]","[39.916496, 116.390238]","[52.006808, -3.618289]","[44.875751, -98.51757]","[51.711242, -5.188271]","[40.870448, -124.086402]","[42.943417, -72.803242]","[50.353538, -4.45232]","[37.840258, -122.314653]","[51.7048, -4.311447]","[53.44871, -2.276959]","[52.006808, -3.618289]","[51.711242, -5.188271]","[42.193888, -122.633612]","[33.760105, -84.398753]","[28.279742, -96.743373]","[32.789051, -96.692631]","[51.711242, -5.188271]","[39.675579, 15.821399]","[51.711242, -5.188271]","[52.006808, -3.618289]","[52.006808, -3.618289]",,
487099337_cc35854a4d_228_82927779@N00.jpg,82927779@N00,-33.656922,23.122819,2.0,12.0,316.0,0.0336958962557696,0.0036271612895752,0.9626769425026992,"[-33.91993, 18.428363]","[-33.882411, 18.971375]","[-34.034917, 18.929241]","[-33.883803, 18.970891]","[-33.637489, 19.001197]","[-34.528833, 20.033054]","[-35.322501, 149.0065]","[-34.025278, 18.930555]","[-33.834184, 18.593008]","[-33.460481, 19.70313]","[46.014414, -91.484613]","[-33.886742, 18.9668]","[-33.714738, 19.031636]","[-38.151297, 144.369707]","[-33.919859, 18.399524]","[-21.059581, 55.36648]","[-33.644992, 115.345287]","[-29.099826, 29.345855]","[-34.070684, 21.241081]","[-33.985993, 20.288882]","[40.683166, -73.97375]","[40.683166, -73.97375]","[40.683166, -73.97375]","[40.683166, -73.97375]","[18.623402, -68.705298]","[40.683166, -73.97375]","[33.77402, -84.364291]","[18.6235, -68.705166]","[34.042445, -118.26853]","[41.891025, -87.624048]","[40.683166, -73.97375]","[40.470767, -3.681879]","[46.946757, 7.444181]","[44.007999, -97.526512]","[-34.608133, -58.374781]","[40.683166, -73.97375]","[41.896518, -87.650299]","[13.74619, 100.539429]","[47.669109, -117.396767]","[35.515927, -97.627689]",,
487138731_ed49dc4a7f_212_8159033@N04.jpg,8159033@N04,34.272254,108.896656,2.0,11.0,330.0,0.0001652248796624,0.0001089566881375,0.9997258109589088,"[39.919273, 116.38909]","[25.638895, 103.653945]","[26.070999, 119.303222]","[39.990666, 116.2675]","[31.310235, 120.601043]","[30.233264, 120.127429]","[39.997046, 116.273717]","[31.238416, 121.480121]","[36.185134, 117.122497]","[39.915529, 116.388473]","[31.483722, 120.228195]","[30.230919, 120.144231]","[31.325779, 120.623359]","[39.915529, 116.388473]","[39.946595, 116.407699]","[40.003949, 116.245307]","[31.309501, 120.613574]","[31.301989, 120.614948]","[31.309501, 120.613574]","[31.224252, 121.46553]","[44.913558, -97.942222]","[44.007999, -97.526512]","[33.760105, -84.398753]","[44.875751, -98.51757]","[28.279742, -96.743373]","[41.674807, -0.499362]","[43.174739, -101.731811]","[40.809667, -0.842299]","[48.232543, 16.417209]","[44.045339, -101.662588]","[39.761297, -3.1636]","[43.571559, -100.749977]","[28.279742, -96.743373]","[41.058959, -73.54705]","[38.579166, -92.172334]","[28.279742, -96.743373]","[36.515189, -82.250647]","[36.86975, -95.096819]","[38.218633, -108.580453]","[34.090518, -118.384723]",,
487140612_ef305ec69f_218_8159033@N04.jpg,8159033@N04,31.235701,121.46862,2.0,11.0,12.0,0.2806900651348769,0.1227161520309891,0.596593844403742,"[31.227518, 121.492009]","[31.235114, 121.453857]","[31.240746, 121.485915]","[31.310821, 120.60791]","[29.562389, 106.577832]","[31.310235, 120.601043]","[30.243227, 120.151977]","[31.301728, 120.616493]","[31.011748, 103.598327]","[32.07261, 118.75637]","[25.020828, 121.452312]","[31.225077, 121.485078]","[34.88593, 117.070312]","[31.003863, 121.227183]","[30.255805, 120.168457]","[-45.878416, 170.504744]","[22.255846, 113.90729]","[25.011028, 121.455037]","[23.129892, 113.240665]","[31.324221, 120.628895]","[41.674807, -0.499362]","[51.216131, -114.715976]","[44.007999, -97.526512]","[51.216131, -114.715976]","[33.760105, -84.398753]","[51.711242, -5.188271]","[52.006808, -3.618289]","[42.544733, -2.159843]","[52.006808, -3.618289]","[51.711242, -5.188271]","[35.548241, -117.714766]","[37.272925, -80.111532]","[44.913558, -97.942222]","[43.253142, 5.796146]","[38.218633, -108.580453]","[36.516034, -82.256913]","[46.606629, -111.96477]","[39.418055, -105.071112]","[50.369417, 7.005887]","[52.006808, -3.618289]",,
487142532_8e77d4a376_179_8159033@N04.jpg,8159033@N04,31.235701,121.46862,2.0,12.0,339.0,0.0011040674218918,0.3773621524196677,0.6215336906190956,"[31.299381, 120.631599]","[31.310821, 120.621643]","[32.020709, 118.784961]","[31.483722, 120.228195]","[31.231592, 121.487503]","[31.252726, 121.445617]","[45.525802, -122.672953]","[31.302608, 120.668849]","[31.215746, 121.490721]","[31.229018, 121.487342]","[31.225077, 121.485078]","[31.27855, 121.420898]","[32.020709, 118.784961]","[31.215746, 121.490721]","[31.245681, 121.442871]","[31.731087, 118.486003]","[31.229298, 121.487409]","[31.245681, 121.442871]","[39.99708, 116.270411]","[31.237169, 121.483726]","[41.674807, -0.499362]","[51.711242, -5.188271]","[51.711242, -5.188271]","[28.279742, -96.743373]","[52.006808, -3.618289]","[51.7048, -4.311447]","[28.279742, -96.743373]","[39.761297, -3.1636]","[55.190383, -6.709127]","[51.711242, -5.188271]","[51.767231, -5.141172]","[28.279742, -96.743373]","[28.279742, -96.743373]","[28.279742, -96.743373]","[51.7048, -4.311447]","[51.711242, -5.188271]","[51.711242, -5.188271]","[28.279742, -96.743373]","[41.674807, -0.499362]","[28.279742, -96.743373]",,
